ux,uy,uz
2.878245592728140712e-35,-4.419787847194180322e-35,-2.000000000000000000e+01
1.880821777728313146e-35,-2.000000000000000000e+01,-2.000000000000000000e+01
2.514974873927773870e-35,-2.000000000000000000e+01,-7.908951559830229965e-35
2.526285707376756752e-35,-6.405669857686752048e-35,-1.995817272442421721e-35
0.000000000000000000e+00,-2.000000000000000000e+01,-2.000000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,-1.571460364459261234e-35
0.000000000000000000e+00,-4.426132513272909990e-35,-7.273211792152983143e-35
0.000000000000000000e+00,-6.650629705753226243e-35,-2.000000000000000000e+01
6.752374118068438236e-02,-2.776108411756347927e+00,-9.984558769452542393e+00
4.803551190310884067e-02,-1.725924592344641439e+01,-9.951877319454403903e+00
4.955815489994819540e-35,-1.986835230631021521e+00,-2.000000000000000000e+01
4.875733224762627967e-35,-3.980919888743271962e+00,-2.000000000000000000e+01
5.405997844476519846e-35,-5.982711130753622264e+00,-2.000000000000000000e+01
4.061598968258665290e-35,-7.992376761240443273e+00,-2.000000000000000000e+01
4.417483918946281083e-35,-1.000573389661352230e+01,-2.000000000000000000e+01
4.663091138024971151e-35,-1.201562765659799759e+01,-2.000000000000000000e+01
4.707924963983292448e-35,-1.402438337306369576e+01,-2.000000000000000000e+01
5.537995309847973979e-35,-1.602241745554373864e+01,-2.000000000000000000e+01
4.657556132206132510e-35,-1.801327570124079003e+01,-2.000000000000000000e+01
5.036763891426360026e-35,-2.000000000000000000e+01,-1.801202869055068589e+01
5.513089238296767596e-35,-2.000000000000000000e+01,-1.602050239666061771e+01
4.354160354348122820e-35,-2.000000000000000000e+01,-1.402128518989710493e+01
5.164420948119165902e-35,-2.000000000000000000e+01,-1.201405785774932866e+01
4.622827780841052598e-35,-2.000000000000000000e+01,-1.000120344878057566e+01
5.306461217839857651e-35,-2.000000000000000000e+01,-7.989079208342813487e+00
4.767568800270369460e-35,-2.000000000000000000e+01,-5.981046663800082541e+00
5.829568219324709685e-35,-2.000000000000000000e+01,-3.979750252074987671e+00
4.656741985864201336e-35,-2.000000000000000000e+01,-1.985645172850810436e+00
4.925972078268746981e-35,-1.801247437343645075e+01,-1.052745183816573607e-34
4.856851319092290025e-35,-1.602095390734007552e+01,-1.026798316097923187e-34
4.652822292225850044e-35,-1.401978364040255265e+01,-1.040887743488069958e-34
4.386287904246520890e-35,-1.201098849961386783e+01,-1.094691163778304367e-34
4.440818730000292756e-35,-9.998249175140468736e+00,-1.116600215762503782e-34
4.680365782116509694e-35,-7.985470251721514146e+00,-1.018732695555651388e-34
4.718218054164595294e-35,-5.977434434478605674e+00,-1.135680573496557207e-34
4.428542919438414927e-35,-3.977777572589504818e+00,-1.108901919143578160e-34
5.543226171532079617e-35,-1.986286011213671543e+00,-1.102846787574496507e-34
5.036379117300867854e-35,-1.122296747918996887e-34,-1.988196578895560673e+00
4.627079981162802775e-35,-1.321780845494141575e-34,-3.980213778417788895e+00
